centroid-0,centroid-1,axis_major_length,axis_minor_length,area,perimeter,circularity,maskNumber,skewness,Intensity,ImageOrigin,centroid_row_px,centroid_col_px,centroid_x_m,centroid_y_m,major_m,minor_m,area_m2,diameter_m,ParticleID
695.6692051404093,522.7667777248929,55.08534412837559,48.69579835865232,2101.0,170.2670273047588,0.9106988935825533,43,1.1312134924385724,0.8475498341337995,Caleb August27_y_0.005506058105749999_x_-0.004977146381,695.6692051404093,522.7667777248929,2.7227436339838168e-05,3.623277110106299e-05,2.8690283400195617e-06,2.5362394978464747e-06,5.6993272569444435e-12,2.6975068111866774e-06,239
111.13284132841328,1422.3653136531366,19.54147756198081,17.702985549955347,271.0,60.2842712474619,0.9370680366450153,45,1.10385208793384,0.964754282478432,Caleb August27_y_0.005506058105749999_x_-0.004977146381,111.13284132841328,1422.3653136531366,7.408152675276751e-05,5.788168819188192e-06,1.0177852896865004e-06,9.220304973935076e-07,7.35134548611111e-13,9.687254909877406e-07,240
232.08602150537635,639.1971326164875,20.261689579530742,17.586848398713112,279.0,60.04163056034261,0.9725436698154081,46,1.1520932642492874,0.9323641335772845,Caleb August27_y_0.005506058105749999_x_-0.004977146381,232.08602150537635,639.1971326164875,3.329151732377539e-05,1.2087813620071686e-05,1.055296332267226e-06,9.159816874329745e-07,7.568359374999999e-13,9.83174509012496e-07,241
590.3514285714285,184.38285714285715,21.68389064959887,20.59796474417706,350.0,67.698484809835,0.9596657847821998,47,1.0527200584576588,0.9230094489012819,Caleb August27_y_0.005506058105749999_x_-0.004977146381,590.3514285714285,184.38285714285715,9.603273809523809e-06,3.074747023809524e-05,1.1293693046666077e-06,1.0728106637592216e-06,9.494357638888888e-13,1.100726775075756e-06,242
925.3181818181819,550.6565656565657,16.081637972092448,15.748502950859228,198.0,51.11269837220809,0.9523957222926012,52,1.02115344056973,0.9511374268596477,Caleb August27_y_0.005506058105749999_x_-0.004977146381,925.3181818181819,550.6565656565657,2.868002946127946e-05,4.819365530303031e-05,8.375853110464816e-07,8.202345286905847e-07,5.37109375e-13,8.288645201987883e-07,243
154.6484149855908,1651.4092219020172,22.739589744129145,19.485758570292656,347.0,67.94112549695429,0.9446563859526241,53,1.1669850912962234,0.9479554623083081,Caleb August27_y_0.005506058105749999_x_-0.004977146381,154.6484149855908,1651.4092219020172,8.601089697406338e-05,8.054604947166187e-06,1.1843536325067262e-06,1.014883258869409e-06,9.412977430555554e-13,1.0963487922245588e-06,244
212.45736434108528,1527.1596899224805,29.42512491025727,27.962560151834268,645.0,93.25483399593904,0.9320235197863768,55,1.0523043938209307,0.8920679866844554,Caleb August27_y_0.005506058105749999_x_-0.004977146381,212.45736434108528,1527.1596899224805,7.953956718346252e-05,1.1065487726098191e-05,1.5325585890758994e-06,1.456383341241368e-06,1.7496744791666664e-12,1.4939855416323528e-06,245
447.01973684210526,743.0921052631579,14.685511071883482,13.2460165972009,152.0,43.55634918610404,1.006816931237201,60,1.1086737634759398,0.9615231653001578,Caleb August27_y_0.005506058105749999_x_-0.004977146381,447.01973684210526,743.0921052631579,3.870271381578947e-05,2.3282277960526315e-05,7.648703683272646e-07,6.898966977708801e-07,4.123263888888888e-13,7.264169197725068e-07,246
732.8475469213039,1348.6223246624959,90.89677570617016,85.15458013412365,6074.0,289.90663761154804,0.9081724720945323,1,1.0674326097668758,0.6165661009025962,Caleb August27_y_0.005506058105749999_x_-0.005077146381,732.8475469213039,1348.6223246624959,7.024074607617165e-05,3.816914306881791e-05,4.7342070680296954e-06,4.435134381985606e-06,1.6476779513888886e-11,4.5822313929850564e-06,247
429.6006433823529,1221.7215073529412,53.79159570747124,51.63291870647501,2176.0,172.61017305526642,0.917774483689308,3,1.041808153694893,0.6503147825058507,Caleb August27_y_0.005506058105749999_x_-0.005077146381,429.6006433823529,1221.7215073529412,6.363132850796568e-05,2.2375033509497547e-05,2.801645609764127e-06,2.68921451596224e-06,5.902777777777777e-12,2.744854466517227e-06,248
429.5119746949842,1221.3633077270674,54.38929080653871,51.93046855529592,2213.0,174.61017305526642,0.9121204491074836,4,1.0473483548222682,0.6491299486099711,Caleb August27_y_0.005506058105749999_x_-0.005077146381,429.5119746949842,1221.3633077270674,6.361267227745141e-05,2.2370415348697094e-05,2.8327755628405573e-06,2.704711903921662e-06,6.003146701388888e-12,2.7680032127787064e-06,249
433.065,1174.5633333333333,51.7080915489499,44.56963766622685,1800.0,157.9827560572969,0.9062812546371316,5,1.1601640546459342,0.6902795179368402,Caleb August27_y_0.005506058105749999_x_-0.005077146381,433.065,1174.5633333333333,6.11751736111111e-05,2.255546875e-05,2.6931297681744736e-06,2.3213352951159816e-06,4.882812499999999e-12,2.5003314150709955e-06,250
441.8347107438017,1265.2569496619083,42.080830589152185,40.384871507041304,1331.0,135.63961030678928,0.9091066880047489,6,1.0419949109362694,0.7138462986855937,Caleb August27_y_0.005506058105749999_x_-0.005077146381,441.8347107438017,1265.2569496619083,6.589879946155772e-05,2.3012224517906338e-05,2.1917099265183426e-06,2.1033787243250675e-06,3.6105685763888884e-12,2.1470901306956675e-06,251
949.5167206040992,26.170442286947143,34.98590152412278,33.784210214189905,927.0,111.1543289325507,0.9428374748089379,8,1.0355696138022532,0.6739471238065627,Caleb August27_y_0.005506058105749999_x_-0.005077146381,949.5167206040992,26.170442286947143,1.3630438691118303e-06,4.945399586479683e-05,1.8221823710480613e-06,1.7595942819890573e-06,2.5146484374999995e-12,1.790614889036007e-06,252
404.50605652759083,361.2328398384926,44.05569679446993,42.98290810522973,1486.0,141.88225099390854,0.9276251896299967,10,1.0249584948187735,0.760532072809094,Caleb August27_y_0.005506058105749999_x_-0.005077146381,404.50605652759083,361.2328398384926,1.881421040825482e-05,2.106802377747869e-05,2.294567541378642e-06,2.238693130480715e-06,4.0310329861111106e-12,2.2664581602818943e-06,253
175.8126520681265,785.191403081914,40.06580351363694,39.206490872364434,1233.0,129.29646455628165,0.9268290571683838,11,1.0219176116544064,0.8093088445733535,Caleb August27_y_0.005506058105749999_x_-0.005077146381,175.8126520681265,785.191403081914,4.0895385577183016e-05,9.15690896188159e-06,2.0867605996685906e-06,2.0420047329356473e-06,3.3447265624999997e-12,2.064261374203105e-06,254
198.76572668112797,1230.9631236442517,24.72318584632847,23.882457414219655,461.0,78.52691193458118,0.9394501736584893,22,1.0352027606509304,0.9314218178773209,Caleb August27_y_0.005506058105749999_x_-0.005077146381,198.76572668112797,1230.9631236442517,6.411266268980476e-05,1.0352381597975415e-05,1.2876659294962742e-06,1.2438779903239402e-06,1.250542534722222e-12,1.2655825965105692e-06,255
193.95735607675905,1797.6823027718551,26.66891438266491,22.590336415507252,469.0,79.35533905932738,0.9359020608104514,23,1.1805452513915595,0.7748207114962331,Caleb August27_y_0.005506058105749999_x_-0.005077146381,193.95735607675905,1797.6823027718551,9.362928660270078e-05,1.0101945628997868e-05,1.389005957430464e-06,1.1765800216410025e-06,1.272243923611111e-12,1.2783883054271955e-06,256
1029.5467511885895,1857.4025356576863,28.438001898788794,28.285272464283075,631.0,91.25483399593904,0.9521984374576311,25,1.0053996098039564,0.8805594483733316,Caleb August27_y_0.005506058105749999_x_-0.005077146381,1029.5467511885895,1857.4025356576863,9.673971539883781e-05,5.36222266244057e-05,1.481145932228583e-06,1.47319127418141e-06,1.7116970486111108e-12,1.4771632486453346e-06,257
1045.7084592145015,1790.9712990936555,29.879326144148685,28.218678927950204,662.0,93.25483399593904,0.9565884807729945,26,1.0588492190027234,0.8138915727957845,Caleb August27_y_0.005506058105749999_x_-0.005077146381,1045.7084592145015,1790.9712990936555,9.327975516112788e-05,5.446398225075529e-05,1.556214903341077e-06,1.4697228608307396e-06,1.7957899305555553e-12,1.5123506933928654e-06,258
659.112426035503,21.829585798816566,33.90503356376803,31.754413173140886,845.0,105.84062043356595,0.9478984627731257,32,1.067726661453351,0.8876674877450739,Caleb August27_y_0.005506058105749999_x_-0.005077146381,659.112426035503,21.829585798816566,1.1369575936883626e-06,3.432877218934911e-05,1.7658871647795847e-06,1.6538756861010875e-06,2.2922092013888887e-12,1.7089639686742783e-06,259
475.2860746720484,1607.8970736629667,54.28366647009929,46.55955889826178,1982.0,164.36753236814712,0.921894966584135,33,1.1658973528661563,0.9982306613426885,Caleb August27_y_0.005506058105749999_x_-0.005077146381,475.2860746720484,1607.8970736629667,8.37446392532795e-05,2.4754483055835855e-05,2.827274295317671e-06,2.4249770259511338e-06,5.376519097222221e-12,2.6184108180741106e-06,260
498.49557522123894,950.8938053097345,18.505003215041512,15.571815914963933,226.0,54.04163056034261,0.9724368654382498,36,1.1883651409761977,0.9308826714794326,Caleb August27_y_0.005506058105749999_x_-0.005077146381,498.49557522123894,950.8938053097345,4.952571902654867e-05,2.5963311209439528e-05,9.63802250783412e-07,8.110320789043714e-07,6.13064236111111e-13,8.841236017127826e-07,261
71.16918429003022,1766.178247734139,22.38653508981572,18.873821242373868,331.0,66.2842712474619,0.9467098289488441,37,1.1861156679578702,0.8898483088826914,Caleb August27_y_0.005506058105749999_x_-0.005077146381,71.16918429003022,1766.178247734139,9.198845040281972e-05,3.706728348439074e-06,1.1659653692612353e-06,9.830115230403056e-07,8.978949652777777e-13,1.070587405796341e-06,262
554.8871415356151,1451.7465309898244,38.88972667724953,35.49726537632492,1081.0,120.91168824543142,0.9291781481329855,42,1.0955696520551474,0.7358756789045866,Caleb August27_y_0.005506058105749999_x_-0.005077146381,554.8871415356151,1451.7465309898244,7.561179848905334e-05,2.8900371954979954e-05,2.0255065977734127e-06,1.8488159050169226e-06,2.932400173611111e-12,1.935145682805354e-06,263
792.936918304033,1151.8221302998966,35.566970579668194,34.65714549598462,967.0,113.74011537017762,0.9393101369643218,44,1.0262521644717966,0.7110390964498498,Caleb August27_y_0.005506058105749999_x_-0.005077146381,792.936918304033,1151.8221302998966,5.9990735953119606e-05,4.129879782833505e-05,1.8524463843577183e-06,1.8050596612491988e-06,2.623155381944444e-12,1.828599530523577e-06,264
789.8050559066602,1149.7058823529412,52.818095561222165,49.69198233028655,2057.0,168.95331880577402,0.9055463853483049,46,1.0629098112882145,0.7429674320840872,Caleb August27_y_0.005506058105749999_x_-0.005077146381,789.8050559066602,1149.7058823529412,5.988051470588235e-05,4.113567999513855e-05,2.7509424771469873e-06,2.588124079702424e-06,5.579969618055555e-12,2.668291675769415e-06,265
889.4288288288288,499.88468468468466,27.591532739354083,25.656479789982082,555.0,85.35533905932738,0.9572854619879014,48,1.075421607531972,0.8046772507865515,Caleb August27_y_0.005506058105749999_x_-0.005077146381,889.4288288288288,499.88468468468466,2.6035660660660657e-05,4.632441816816817e-05,1.4370589968413583e-06,1.3362749890615666e-06,1.5055338541666664e-12,1.385751058193719e-06,266
890.6259842519685,499.6653543307087,33.349244835627495,29.29114352803272,762.0,102.66904755831213,0.9084180794541682,51,1.1385436285104753,0.811576114090683,Caleb August27_y_0.005506058105749999_x_-0.005077146381,890.6259842519685,499.6653543307087,2.6024237204724406e-05,4.638677001312336e-05,1.7369398351889318e-06,1.5255803920850373e-06,2.067057291666666e-12,1.627833331393497e-06,267
554.7333333333333,1449.0,29.82498542726433,25.64993436935773,600.0,89.84062043356595,0.9341478733929999,55,1.1627704382313842,0.7120165294431055,Caleb August27_y_0.005506058105749999_x_-0.005077146381,554.7333333333333,1449.0,7.546874999999999e-05,2.889236111111111e-05,1.553384657670017e-06,1.3359340817373816e-06,1.6276041666666665e-12,1.4405622187983868e-06,268
1092.2213184931506,1631.2662671232877,57.705100502677375,51.56394361737281,2336.0,177.6812408671319,0.9298214173362603,2,1.1190978900076896,0.7379945171484067,Caleb August27_y_0.005506058105749999_x_-0.005177146381,1092.2213184931506,1631.2662671232877,8.496178474600455e-05,5.6886527004851593e-05,3.0054739845144462e-06,2.6856220634048333e-06,6.3368055555555544e-12,2.8410503768503006e-06,269
1016.5609851446443,1868.5519937451134,59.001799001804635,55.30416326000899,2558.0,186.99494936611666,0.9192860099375181,4,1.0668599889019466,0.6480076468463306,Caleb August27_y_0.005506058105749999_x_-0.005177146381,1016.5609851446443,1868.5519937451134,9.732041634089131e-05,5.2945884642950225e-05,3.0730103646773243e-06,2.8804251697921347e-06,6.939019097222221e-12,2.9751598951062567e-06,270
839.1581996434937,725.9581105169341,58.038160867942906,49.342837027113276,2244.0,176.0243866176395,0.91009564743586,5,1.1762226163860756,0.6903766346749577,Caleb August27_y_0.005506058105749999_x_-0.005177146381,839.1581996434937,725.9581105169341,3.781031825609031e-05,4.3706156231431964e-05,3.022820878538693e-06,2.569939428495483e-06,6.087239583333332e-12,2.7871969002989263e-06,271
666.3891170431211,1772.0913757700205,50.25192636251756,49.37547162139904,1948.0,162.36753236814712,0.928539612106921,9,1.0177508125459336,0.7434393268779306,Caleb August27_y_0.005506058105749999_x_-0.005177146381,666.3891170431211,1772.0913757700205,9.229642582135523e-05,3.470776651266256e-05,2.6172878313811224e-06,2.5716391469478667e-06,5.284288194444444e-12,2.5943630906274437e-06,272
642.9028169014084,109.97605633802817,31.046410166759344,29.175614271646513,710.0,98.08326112068522,0.9274241883549429,10,1.0641219025482835,0.5828037415527794,Caleb August27_y_0.005506058105749999_x_-0.005177146381,642.9028169014084,109.97605633802817,5.727919600938966e-06,3.3484521713615024e-05,1.6170005295187156e-06,1.5195632433149224e-06,1.9259982638888886e-12,1.5675249819627776e-06,273
552.3187165775402,1302.268449197861,35.79418067858152,33.2723394619411,935.0,112.5685424949238,0.9272298171337657,11,1.0757939254474442,0.7938230840641117,Caleb August27_y_0.005506058105749999_x_-0.005177146381,552.3187165775402,1302.268449197861,6.782648172905524e-05,2.8766599821746883e-05,1.8642802436761204e-06,1.7329343469760988e-06,2.5363498263888884e-12,1.7974079299522745e-06,274
936.8475426278836,1894.6088264794382,35.958053810685406,35.38454195521342,997.0,116.5685424949238,0.9220241356671182,12,1.0162079773760497,0.6529570849945694,Caleb August27_y_0.005506058105749999_x_-0.005177146381,936.8475426278836,1894.6088264794382,9.867754304580406e-05,4.8794142845202274e-05,1.8728153026398647e-06,1.8429448935006988e-06,2.7045355902777775e-12,1.8578200662254956e-06,275
591.272439281943,1745.7434002111931,35.944832694733265,33.59395335919479,947.0,113.98275605729688,0.9159706022465308,16,1.0699792403234683,0.7725362158391409,Caleb August27_y_0.005506058105749999_x_-0.005177146381,591.272439281943,1745.7434002111931,9.09241354276663e-05,3.079543954593453e-05,1.8721267028506906e-06,1.7496850707913952e-06,2.5689019097222217e-12,1.8098707530118751e-06,276
811.414710485133,629.962441314554,30.171298008796708,27.19974480826401,639.0,91.84062043356595,0.9520091099760568,17,1.109249304413689,0.7911786382910527,Caleb August27_y_0.005506058105749999_x_-0.005177146381,811.414710485133,629.962441314554,3.281054381846635e-05,4.226118283776735e-05,1.571421771291495e-06,1.4166533754304171e-06,1.7333984374999998e-12,1.4920321566658478e-06,277
262.2444633730835,1662.427597955707,39.77499179363896,37.65951072341707,1174.0,127.39696961966999,0.9089913819402978,22,1.0561738862131966,0.782626008488297,Caleb August27_y_0.005506058105749999_x_-0.005177146381,262.2444633730835,1662.427597955707,8.658477072685973e-05,1.3658565800681432e-05,2.0716141559186957e-06,1.961432850177972e-06,3.184678819444444e-12,2.0157708347708183e-06,278
613.4121306376361,89.45489891135303,40.89271514467193,40.087655502241326,1286.0,132.22539674441617,0.924317285988779,23,1.0200824825583925,0.6914708657747838,Caleb August27_y_0.005506058105749999_x_-0.005177146381,613.4121306376361,89.45489891135303,4.659109318299636e-06,3.1948548470710214e-05,2.1298289137849963e-06,2.0878987240750687e-06,3.4884982638888885e-12,2.1087596049786907e-06,279
250.7289586305278,1825.888730385164,32.14385763586655,27.834251459540752,701.0,96.66904755831213,0.9426554931091145,29,1.1548310427025548,0.6983389617929051,Caleb August27_y_0.005506058105749999_x_-0.005177146381,250.7289586305278,1825.888730385164,9.509837137422729e-05,1.3058799928673323e-05,1.6741592518680494e-06,1.4497005968510806e-06,1.9015842013888884e-12,1.5578927006237849e-06,280
420.250773993808,1187.4613003095976,21.378376185535597,19.367791254188916,323.0,65.698484809835,0.9403763083961756,31,1.1038107497627963,0.9211101789656582,Caleb August27_y_0.005506058105749999_x_-0.005177146381,420.250773993808,1187.4613003095976,6.184694272445821e-05,2.1888061145510836e-05,1.1134570929966454e-06,1.0087391278223393e-06,8.761935763888887e-13,1.0598055184122386e-06,281
369.62567567567567,1522.4554054054054,32.48198688866131,29.071176381580347,740.0,100.32590180780451,0.9238797312600234,32,1.117326194933139,0.8875501660732176,Caleb August27_y_0.005506058105749999_x_-0.005177146381,369.62567567567567,1522.4554054054054,7.929455236486486e-05,1.9251337274774775e-05,1.6917701504511098e-06,1.5141237698739762e-06,2.007378472222222e-12,1.6004841136235306e-06,282
377.39738562091503,148.1581699346405,32.16184598413018,30.318761452698656,765.0,100.66904755831214,0.9485918297408354,35,1.0607902316295799,0.8851453066484881,Caleb August27_y_0.005506058105749999_x_-0.005177146381,377.39738562091503,148.1581699346405,7.716571350762526e-06,1.9656113834422658e-05,1.67509614500678e-06,1.5791021589947214e-06,2.0751953124999996e-12,1.6263910781555405e-06,283
257.368085106383,266.48297872340424,24.621389054110356,24.31368348621169,470.0,78.76955262170047,0.9518992052626122,37,1.012655654091786,0.93337104369627,Caleb August27_y_0.005506058105749999_x_-0.005177146381,257.368085106383,266.48297872340424,1.3879321808510636e-05,1.3404587765957447e-05,1.2823640132349142e-06,1.2663376815735254e-06,1.274956597222222e-12,1.274325653611832e-06,284
666.5211970074813,159.72319201995012,33.555517196461786,30.86946371340623,802.0,105.39696961966999,0.9072521037427602,43,1.08701328626869,0.6039333694114262,Caleb August27_y_0.005506058105749999_x_-0.005177146381,666.5211970074813,159.72319201995012,8.318916251039068e-06,3.471464567747298e-05,1.7476831873157177e-06,1.6077845684065743e-06,2.175564236111111e-12,1.6762750547060668e-06,285
784.019313304721,1827.2789699570815,25.125364262572656,23.64865548478924,466.0,78.76955262170047,0.94379793543059,45,1.062443667409897,0.9356963611850982,Caleb August27_y_0.005506058105749999_x_-0.005177146381,784.019313304721,1827.2789699570815,9.517077968526465e-05,4.0834339234620886e-05,1.3086127220089924e-06,1.2317008064994396e-06,1.2641059027777775e-12,1.2695744740242311e-06,286
911.1335403726708,1527.1304347826087,20.485101316830573,20.06020387416351,322.0,64.2842712474619,0.9791659120434975,49,1.0211811128806279,0.9643216718274686,Caleb August27_y_0.005506058105749999_x_-0.005177146381,911.1335403726708,1527.1304347826087,7.953804347826086e-05,4.745487189440994e-05,1.0669323602515923e-06,1.0448022851126826e-06,8.734809027777777e-13,1.0558093426616055e-06,287
727.8778026905829,436.82959641255604,34.30594812415679,33.140470529906445,892.0,110.81118318204308,0.9128670558854596,53,1.035167804669478,0.82169812860148,Caleb August27_y_0.005506058105749999_x_-0.005177146381,727.8778026905829,436.82959641255604,2.2751541479820623e-05,3.791030222346786e-05,1.7867681314664993e-06,1.726066173432627e-06,2.4197048611111107e-12,1.7561548996292284e-06,288
647.2964912280702,1891.2280701754387,27.67294623199978,26.253236674429907,570.0,86.42640687119285,0.9589408157065243,55,1.0540775057634186,0.9052069997651072,Caleb August27_y_0.005506058105749999_x_-0.005177146381,647.2964912280702,1891.2280701754387,9.850146198830408e-05,3.371335891812866e-05,1.441299282916655e-06,1.367356076793224e-06,1.546223958333333e-12,1.4038409215341334e-06,289
599.1140740740741,118.22518518518518,30.565956132939796,28.45853071879049,675.0,96.66904755831214,0.9076925218953666,56,1.0740525023928176,0.6686465209903151,Caleb August27_y_0.005506058105749999_x_-0.005177146381,599.1140740740741,118.22518518518518,6.157561728395061e-06,3.120385802469136e-05,1.5919768819239474e-06,1.4822151416036712e-06,1.8310546875e-12,1.5361159589922484e-06,290
601.8288409703504,1326.1374663072777,32.83377016134118,28.909515037186527,742.0,99.49747468305833,0.9418671562791072,57,1.135742682611827,0.7221720139536852,Caleb August27_y_0.005506058105749999_x_-0.005177146381,601.8288409703504,1326.1374663072777,6.906965970350404e-05,3.1345252133872414e-05,1.710092195903186e-06,1.5057039081867981e-06,2.012803819444444e-12,1.6046471583283257e-06,291
575.4756554307116,1323.0337078651685,27.551564521939646,25.025524745122013,534.0,85.11269837220809,0.9263229036314904,61,1.100938533858716,0.6824809665488599,Caleb August27_y_0.005506058105749999_x_-0.005177146381,575.4756554307116,1323.0337078651685,6.890800561797752e-05,2.9972690387016233e-05,1.434977318851023e-06,1.3034127471417714e-06,1.4485677083333332e-12,1.3676138816382881e-06,292
574.0929487179487,1286.8076923076924,21.514916728007602,18.625016276414232,312.0,63.941125496954285,0.9589675356563994,64,1.1551623047574455,0.6994125190961825,Caleb August27_y_0.005506058105749999_x_-0.005177146381,574.0929487179487,1286.8076923076924,6.702123397435897e-05,2.9900674412393165e-05,1.1205685795837291e-06,9.70052931063241e-07,8.463541666666666e-13,1.0425981177244514e-06,293
977.0500481231953,1285.7459095283928,64.95463073982907,61.26573156685611,3117.0,208.06601717798213,0.9047828466674043,2,1.0602114604466522,0.6352545282919181,Caleb August27_y_0.005506058105749999_x_-0.005277146381,977.0500481231953,1285.7459095283928,6.696593278793711e-05,5.0888023339749754e-05,3.383053684366097e-06,3.1909235191070888e-06,8.455403645833331e-12,3.2855845093142356e-06,294
188.93716337522443,1308.0664272890485,27.103031305501126,26.200154799744997,557.0,87.01219330881975,0.9244955544909653,8,1.0344607317268566,0.9224948110947699,Caleb August27_y_0.005506058105749999_x_-0.005277146381,188.93716337522443,1308.0664272890485,6.812845975463793e-05,9.840477259126273e-06,1.4116162138281835e-06,1.3645913958200518e-06,1.5109592013888886e-12,1.3879046579610638e-06,295
1080.5654473336272,626.3058616130454,56.66313003783366,51.35247293893492,2269.0,177.19595949289334,0.9081063877169592,9,1.1034158005440913,0.9596865544000531,Caleb August27_y_0.005506058105749999_x_-0.005277146381,1080.5654473336272,626.3058616130454,3.2620096959012775e-05,5.627945038195975e-05,2.951204689470503e-06,2.674607965569527e-06,6.15505642361111e-12,2.809504506222396e-06,296
602.1174089068826,75.60728744939271,33.4154100705953,28.276425692261853,741.0,99.84062043356595,0.9341433568915998,14,1.181740946831897,0.8744757242757106,Caleb August27_y_0.005506058105749999_x_-0.005277146381,602.1174089068826,75.60728744939271,3.93787955465587e-06,3.136028171390014e-05,1.7403859411768383e-06,1.4727305048053047e-06,2.010091145833333e-12,1.6009745362451648e-06,297
684.6753623188406,896.631884057971,21.590027058173987,20.63004984943313,345.0,68.76955262170047,0.9167196929904231,17,1.0465329563305557,0.9190763010677399,Caleb August27_y_0.005506058105749999_x_-0.005277146381,684.6753623188406,896.631884057971,4.669957729468598e-05,3.5660175120772945e-05,1.1244805759465618e-06,1.0744817629913089e-06,9.358723958333332e-13,1.0991969212532139e-06,298
568.6898734177215,1825.7637130801688,25.740026416464403,23.484573854028817,474.0,80.18376618407356,0.9264357461817234,20,1.0960397483239261,0.940287667492911,Caleb August27_y_0.005506058105749999_x_-0.005277146381,568.6898734177215,1825.7637130801688,9.509186005625878e-05,2.961926424050633e-05,1.340626375857521e-06,1.2231548882306674e-06,1.2858072916666665e-12,1.2805443002571565e-06,299
310.1198830409357,1894.7426900584796,21.15686969335842,20.651053247685343,342.0,67.94112549695429,0.9310446224662751,23,1.0244934938478147,0.9458655016873297,Caleb August27_y_0.005506058105749999_x_-0.005277146381,310.1198830409357,1894.7426900584796,9.868451510721246e-05,1.61520772417154e-05,1.1019202965290842e-06,1.0755756899836114e-06,9.277343749999998e-13,1.0886683072663664e-06,300
866.2512019230769,1484.1983173076924,33.97391748507485,31.356194590913653,832.0,106.42640687119285,0.9230694770840889,25,1.083483436951235,0.8430800218625073,Caleb August27_y_0.005506058105749999_x_-0.005277146381,866.2512019230769,1484.1983173076924,7.730199569310897e-05,4.5117250100160256e-05,1.7694748690143148e-06,1.6331351349434192e-06,2.256944444444444e-12,1.6999386985967118e-06,301
362.13675213675214,1301.7179487179487,26.485217342632428,22.519974052821375,468.0,79.59797974644667,0.9282215067777588,26,1.1760767255108926,0.9323162439867466,Caleb August27_y_0.005506058105749999_x_-0.005277146381,362.13675213675214,1301.7179487179487,6.779780982905982e-05,1.8861289173789174e-05,1.3794384032621054e-06,1.172915315251113e-06,1.2695312499999999e-12,1.271992307221889e-06,302
698.9285014691479,101.21743388834476,36.66503408159953,35.495825044972776,1021.0,116.32590180780451,0.9481624456489369,27,1.0329393396306574,0.827792049118133,Caleb August27_y_0.005506058105749999_x_-0.005277146381,698.9285014691479,101.21743388834476,5.271741348351289e-06,3.6402526118184786e-05,1.909637191749975e-06,1.8487408877589984e-06,2.769639756944444e-12,1.8789423506785539e-06,303
363.92521739130433,1301.8921739130435,41.82463047398413,35.335959031113255,1150.0,126.18376618407356,0.907613053186328,30,1.183627998808738,0.9082139280993007,Caleb August27_y_0.005506058105749999_x_-0.005277146381,363.92521739130433,1301.8921739130435,6.7806884057971e-05,1.89544384057971e-05,2.1783661705200063e-06,1.8404145328704818e-06,3.119574652777777e-12,2.002272898018259e-06,304
115.21463414634147,1483.1268292682928,16.95191235783906,15.477731195188575,205.0,52.62741699796952,0.9301213539838207,31,1.0952453007523966,0.96631533186111,Caleb August27_y_0.005506058105749999_x_-0.005277146381,115.21463414634147,1483.1268292682928,7.724618902439024e-05,6.000762195121951e-06,8.829121019707843e-07,8.061318330827381e-07,5.560980902777776e-13,8.436489502231611e-07,305
455.8538461538462,722.4153846153846,35.47023203635112,32.73603620122971,910.0,110.5685424949238,0.935380015127964,34,1.0835225076827935,0.8304862508110132,Caleb August27_y_0.005506058105749999_x_-0.005277146381,455.8538461538462,722.4153846153846,3.7625801282051276e-05,2.3742387820512823e-05,1.847407918559954e-06,1.7050018854807138e-06,2.4685329861111107e-12,1.7747771647158194e-06,306
230.32043010752687,1473.32688172043,35.945621905040504,33.18103882383492,930.0,112.91168824543142,0.9166742050684782,37,1.0833181593826322,0.9273868109369031,Caleb August27_y_0.005506058105749999_x_-0.005277146381,230.32043010752687,1473.32688172043,7.673577508960571e-05,1.1995855734767024e-05,1.8721678075541927e-06,1.7281791054080684e-06,2.522786458333333e-12,1.7987332450457432e-06,307
115.02453987730061,1483.3067484662577,15.340565891966929,13.552388214018373,163.0,44.970562748477136,1.01283995193079,40,1.1319455766548137,0.9630007475155926,Caleb August27_y_0.005506058105749999_x_-0.005277146381,115.02453987730061,1483.3067484662577,7.725555981595091e-05,5.99086145194274e-06,7.989878068732774e-07,7.058535528134568e-07,4.4216579861111107e-13,7.509782833984848e-07,308
129.23529411764707,1578.8529411764705,13.697712533352044,12.652352109951888,136.0,41.21320343559643,1.00618080201186,42,1.0826218251211894,0.9588053786705223,Caleb August27_y_0.005506058105749999_x_-0.005277146381,129.23529411764707,1578.8529411764705,8.223192401960782e-05,6.731004901960785e-06,7.134225277787522e-07,6.589766723933274e-07,3.6892361111111107e-13,6.856593931144518e-07,309
7.468253968253968,1145.3015873015872,18.597039615116095,17.469592172846326,252.0,58.04163056034262,0.9400072337859313,43,1.0645377082140592,0.9585043822206875,Caleb August27_y_0.005506058105749999_x_-0.005277146381,7.468253968253968,1145.3015873015872,5.9651124338624326e-05,3.8897156084656085e-07,9.685958132872965e-07,9.098745923357461e-07,6.835937499999999e-13,9.387761824593173e-07,310
815.4922118380063,461.73208722741435,21.76216937308207,18.85408831437378,321.0,64.8700576850888,0.9585755075307469,47,1.154241404316074,0.7909131807557679,Caleb August27_y_0.005506058105749999_x_-0.005277146381,815.4922118380063,461.73208722741435,2.404854620976116e-05,4.2473552699896156e-05,1.133446321514691e-06,9.819837663736341e-07,8.707682291666665e-13,1.055000420750313e-06,311
